time,flight,drone_type,v_N,v_E,v_D,a_N,a_E,a_D,wind_N,wind_E,total_mass,battery_power,alt,long,lat,phi,theta,psi,angular_x,angular_y,angular_z,wind_speed,wind_angle
62.3,1,matrice_100,-0.9736664487083152,3.815019499346937,-0.012143636662346361,-0.3617214886597514,-0.12449574320095705,-0.9909492413040658,3.708393427678966,0.2789026696142859,3.68,448.99882197137987,293.3870625,-79.78271042,40.4588689,-0.02196631071460245,0.016555904695051693,-0.16279734161148693,-0.9694100400063065,3.641796235717162,4.650082436151347,3.700000048,4.0
63.0,1,matrice_100,-0.9666681640073038,3.795681522250802,-0.02457989582871003,-0.3546757751759123,-0.1278271656921327,-0.9914243163069871,3.6867341593685956,0.3036345317026761,3.68,461.2058663347789,293.39734500000003,-79.78271872,40.458893200000006,-0.02657739638081091,0.008298369963666992,-0.15897595161380812,-5.750965491772214,-2.229309281073484,-2.609405700841824,3.700000048,6.0
63.8,1,matrice_100,-0.9683139328469741,3.787443571816673,-0.0056400008766264555,-0.36900924255020395,-0.12657242184301568,-0.9950907367400443,3.6720899266176774,0.14725910514834178,3.68,462.15655665692975,293.3918251,-79.78272815,40.45892095,-0.019948836884791026,0.007538297983641404,-0.1484892202807216,-1.6617281218921685,-1.7118646218677525,-3.89488080385539,3.700000048,0.0
64.5,1,matrice_100,-0.9591132782766127,3.7843571458211636,-0.02298505650562681,-0.338005541015485,-0.1442735002266733,-0.995681007493982,3.748242797323384,-0.0331732839413522,3.68,462.4478028167916,293.3904881,-79.78273636,40.45894527,-0.02877610351518715,0.009753518773272796,-0.15359451540450955,0.01971014922295691,-1.8918112993448686,1.4107335319032397,3.799999952,0.0
65.2,1,matrice_100,-0.9651766721806444,3.7976965722627254,-0.06060931655585651,-0.34081059615044407,-0.16846095625188956,-0.9937651732713603,3.7993054771809995,-0.03978744588366041,3.68,460.38129188584145,293.3795285,-79.78274459,40.45896961,-0.024415987132613674,0.0022236752317975304,-0.14762416360904437,1.1699890995734221,0.9170647304347134,-7.905274597463073,3.799999952,358.0
66.0,1,matrice_100,-0.9697137974747652,3.8231345730815365,-0.0934817667528099,-0.361836465000087,-0.16825289751840128,-0.9972221803250454,3.839532450958976,-0.027049210246054455,3.68,461.31176759670626,293.3513264,-79.78275412,40.45899768,-0.036191004988720674,0.006485728644344346,-0.13994316754057867,3.093725435375642,-0.14705425907846637,8.076044725597594,3.799999952,0.0
66.7,1,matrice_100,-0.9729742208147343,3.846400515980041,-0.07516990602454211,-0.32949834983684656,-0.18693664428051476,-1.0050537153408794,3.9161038750164643,-0.08924127611914805,3.68,470.63200898137546,293.2891526,-79.78276259,40.45902257,-0.026602905707706105,-0.005401425207605146,-0.1342194383580505,4.795373360319519,1.6258935652155218,-1.158688882163175,3.900000095,1.0
67.5,1,matrice_100,-0.9853412890340737,3.8490063791758056,0.0067581214634628295,-0.32773865076313097,-0.1621349403322628,-1.0080808727771173,3.8918933696913163,-0.1503541634249425,3.68,471.19322114967133,293.2400994,-79.78277244,40.45905106,-0.02510196987027876,-0.0016870808021217107,-0.14023269305390407,0.9395034192696425,-1.9985869692003149,4.980883859057813,3.900000095,354.0
68.2,1,matrice_100,-1.0118852280541404,3.844258024084707,0.07434869439637241,-0.19862386400331764,0.525238280434542,-1.0043928659554107,3.705503180565972,-0.09392341173948648,3.68,471.5190367614633,293.2433705,-79.78278134,40.45907602,-0.022483469667082406,-0.007242219167022918,-0.12870770515925398,2.148837072268462,4.336778227575706,0.9213405425724365,3.700000048,0.0
69.0,1,matrice_100,-1.0714110100755705,3.4441333267372434,0.16641557564550652,0.0015400328025024807,1.2558120537776123,-0.9994641230749096,3.147852788474114,-0.3035486069551886,3.68,470.913288425651,293.3279652,-79.78279183,40.45910425,0.09329629078824968,-0.009099697327099683,-0.1269369101995355,4.7567908980574245,46.100754518415314,-5.8002474251963605,3.400000095,358.0
69.81,1,matrice_100,-1.1416527879774208,1.9933842981753798,0.11623603125189334,-0.07018080168848329,1.4936467038751524,-0.9951407453267137,0.959857706383989,-0.8851209016595158,3.68,491.71337612524303,293.4020752,-79.78280154,40.45912372,0.359935743359056,-0.026850693465599616,-0.11754178907034475,5.893124342153304,12.098285911309874,0.9018661654821758,2.599999905,222.0
70.5,1,matrice_100,-1.0106726765850023,0.5132690332425792,0.047797198780098346,-0.6711920861529618,1.8189969323109338,-0.9951850150551078,-0.5638054709235056,-0.03049534266488081,3.68,505.1780634489552,293.4863133,-79.78281212,40.45913046,0.06956439427277814,0.048695737950557594,-0.47696444665958265,22.57838728994615,22.09884653908574,75.74972123393343,1.7000000480000002,56.0
71.21,1,matrice_100,-0.4550189793063283,-0.22148956143127277,0.17428161340988096,-1.4793946656264279,1.079546802598509,-0.9903073884571011,-1.1938148482740953,0.47355916309583534,3.68,523.8067198929796,293.5710968,-79.78281865,40.45912959,-0.02598129314727885,0.033987192579625645,-1.444776849063188,-5.805907961733356,-1.3228343003830552,45.87384885030284,1.600000024,159.0
72.0,1,matrice_100,0.8784243307515963,-0.5105482861241464,0.2645795759705316,-2.2824172114217065,0.3148491959702056,-0.9748296462644482,-1.814497138052138,1.2795711688478295,3.68,519.2507750720362,293.6971192,-79.78281842,40.45912459,-0.27046768544754896,0.2674215689473841,-1.4823373803055775,-8.812564496025516,4.639396200314362,-2.0166526149596873,2.700000048,125.0
72.7,1,matrice_100,2.6313027364948667,-0.08915645451570484,0.17648464252760912,-2.35263987521138,0.038057804087268055,-0.9538164394375785,-1.0270261582422116,3.641282673660046,3.68,463.9508495603288,293.8616261,-79.78280258,40.45912102,-0.3115333558571883,0.3008907928139948,-1.4393839751369646,-6.412782222730066,-1.4011938992058706,-3.1013348878527744,4.0,103.0
73.5,1,matrice_100,3.7828401186672083,0.7650609149231657,-0.14541196126285696,-1.7664361255967254,-0.19222008245931424,-0.9450634489723246,-0.6167811993749316,5.167285863041789,3.68,415.1765264409498,293.87735219999996,-79.78276843,40.45912421,-0.13367402659803915,0.12495375507221773,-1.4978423209168599,-6.020295647937801,16.402576343281854,-3.6302574959768026,5.5,87.0
74.3,1,matrice_100,4.053776628008653,1.5495298816657601,-0.534086364327006,-1.0946407938438978,0.06291911479861875,-0.9651201581963136,-0.9023713519201166,6.152156467359374,3.68,399.64561387531677,293.5346417,-79.78272806,40.45913488,-0.05162149901289786,0.044087994353099944,-1.47236426217173,8.892387199873978,5.654477565607239,-7.177430038307007,6.400000095,101.0
75.0,1,matrice_100,3.9026266170252306,2.001171282391049,-0.6248105702002045,-0.5423819181537742,0.3113018896426153,-0.9817312560453428,-0.798669278427729,6.4947601262854295,3.68,436.014713197063,293.12221949999997,-79.78269411,40.45914892,-0.03714611856995244,0.03417693490971916,-1.4498787039331835,4.679612738208169,-6.0226588696595975,12.43343046889499,6.599999905,95.0
75.8,1,matrice_100,3.7972279514555907,2.076331565995525,-0.4935011240790702,-0.46764766249965534,0.5804255881196655,-1.0028730994443338,-0.28285707339355337,6.3248353294892095,3.68,444.2999705149811,292.50137939999996,-79.78265843,40.45916489,-0.08705245682804899,0.08815016191935288,-1.4588961081742162,-4.298761847615201,-1.075075604133687,2.6769780513683727,6.3000001910000005,90.0
76.5,1,matrice_100,3.720767976827905,2.004332810564296,-0.48713685026388137,-0.571132101800434,0.6968660628063702,-1.017625596757924,-0.22889488817522735,6.058474616973619,3.68,444.6758244302381,291.9292569,-79.78262747,40.45917805,-0.0406377569765735,0.04140908260772469,-1.4600350814817264,-0.19641961515758397,-8.748757738720126,5.412706335612766,6.0,95.0
77.3,1,matrice_100,3.6369019630441684,1.921660776858492,-0.4355652762176673,-0.6065775388586643,0.7199451472606666,-1.0227919132673307,-0.33031585207032466,5.8559658689280765,3.68,479.38785604955183,291.5144238,-79.78259726,40.45919074,-0.05808195494573201,0.058517022010464076,-1.454891008901687,3.3395748643642955,-3.2067791756796753,-1.531132992211307,5.900000095,94.0
78.02,1,matrice_100,3.582596648517396,1.8152477682296813,-0.17453988698940598,-0.6656538441553225,0.7356178763698971,-1.025186554251793,-0.33348962795386516,5.644075848677647,3.68,499.9661438789959,291.1854901,-79.78256291,40.45920406,-0.06100494772346011,0.06213083954833927,-1.4463410820515223,-2.3218589818336275,2.7280185641531145,-5.949268075427716,5.599999905,94.0
78.8,1,matrice_100,3.5171495497054925,1.7151394751419011,0.08095166261082319,-0.7462434620669953,0.7312975262294635,-1.0232130885545263,-0.6763370037043784,5.4499079762908265,3.68,498.3533711382188,291.15289920000004,-79.78253306,40.45921502,-0.04775749119280757,0.048641982427186696,-1.4401974780027609,1.0358061081794516,-2.2800915044841803,0.2105386130325362,5.5,99.0
79.5,1,matrice_100,3.487152197593906,1.649600115681637,0.23484117162331203,-0.817466383198157,0.7030592256252651,-1.008664148131691,-0.9348244761126814,5.467265237881326,3.68,483.5423479172144,291.3894391,-79.78250002,40.45922713,-0.0675134419071972,0.06921730823948229,-1.4292689881701124,-6.353710503235197,0.15053772788130274,-6.5270231315856115,5.599999905,97.0
80.3,1,matrice_100,3.536572026981026,1.6258184536435192,0.30879642993972545,-0.9105210291312315,0.6993018075793802,-0.9823957457835182,-1.033657583671604,5.572677122839002,3.68,463.9972998042269,291.7808194,-79.78247075,40.45923742,-0.08277149694401253,0.08415228685740445,-1.427704557985304,0.4960317367114252,-5.997659575142449,9.645431760662825,5.6999998089999995,102.0
81.0,1,matrice_100,3.609493129490788,1.6370978504109939,0.25529239886227395,-0.9247921930957533,0.6774190411442997,-0.975631260505247,-1.262038317520347,5.596122027327892,3.68,443.9910734721202,292.22126049999997,-79.78243657,40.45924928,-0.08275921693959225,0.08517670392876982,-1.4313376494987264,-2.238530062757863,1.2709453516952842,0.3037324902417451,5.6999998089999995,105.0
81.7,1,matrice_100,3.6537926601643536,1.674997033446179,0.1757074719728623,-0.9243068538377663,0.6554768416161305,-0.9684150982453966,-1.4198911599134683,5.611961604605032,3.68,437.3209165534163,292.5487122,-79.78240576,40.45925989,-0.07028677327510945,0.07083557268157281,-1.4269662609188047,1.882126479142213,1.1169304575468912,5.093454366757432,5.8000001910000005,105.0
82.5,1,matrice_100,3.6595937896629116,1.7007409723250526,0.10498567277866941,-0.92549192066033,0.6462428233111494,-0.9689619682793046,-1.3811686038254503,5.622526467022128,3.68,429.9174517468524,292.77259489999994,-79.78237062,40.45927214,-0.06176521692613962,0.064091503817265,-1.4178189565559767,1.6590861562030408,0.9195892397758394,-10.265881912840486,5.8000001910000005,104.0
83.2,1,matrice_100,3.637754616934475,1.7084222310447266,-0.024143794910767964,-0.919337566737048,0.6253490988017054,-0.9825306202034854,-1.2134979964752177,5.608329980997935,3.68,438.61380916758526,292.86618849999996,-79.78234002,40.45928291,-0.06304814543839639,0.06398388866696603,-1.4188912976395498,-3.2998963911358956,2.4357590380968484,-6.4836885573707015,5.6999998089999995,103.0
84.0,1,matrice_100,3.6281685526473226,1.7125036068615884,-0.09387593092090178,-0.9506654334055098,0.6238139811391663,-0.9872045730041912,-0.9105940262634451,5.6220817905387115,3.68,459.7735529368955,292.7980237,-79.7823055,40.45929516,-0.06745363554804497,0.06994018029295289,-1.402835015901877,-3.8099866786748873,0.1964786871062619,-0.6587086068066056,5.6999998089999995,99.0
84.8,1,matrice_100,3.642123654492084,1.7152684290527282,-0.0820640001779531,-0.9820630456497683,0.6389700413133858,-0.9971571052657765,-0.8503920477927469,5.683541238504206,3.68,460.62976944527793,292.6611332,-79.78227523,40.45930566,-0.06925120941625415,0.07020629636687098,-1.40043656502374,-0.8754949235245868,-1.7007751383345544,-1.4835523996640219,5.8000001910000005,100.0
85.5,1,matrice_100,3.653925104983813,1.709381377266827,-0.07956755222670044,-0.9722011090559095,0.6348057743025841,-1.0071278654983895,-0.9439888596681477,5.701283319175863,3.68,468.6401134142913,292.52592319999997,-79.78224058,40.45931785,-0.07037146353266975,0.07309510697307206,-1.3979993684053782,4.428721968171718,-1.5110856573259157,3.3083342259932285,5.8000001910000005,100.0
86.2,1,matrice_100,3.666286144279893,1.685898507317594,-0.01768266059573144,-0.9461767367483261,0.6039948277239114,-0.9989033601700124,-0.853104586666283,5.6350583696551855,3.68,478.8457216800624,292.4265599,-79.78220977,40.45932828,-0.0649815803458003,0.06753739300657836,-1.3858308795270153,1.6454402495795277,-3.8096400392088325,7.950167731472298,5.6999998089999995,99.0
87.0,1,matrice_100,3.6800889384522266,1.6747613698019823,0.04717271159181434,-0.8960595945142218,0.6251572777129474,-0.9872656631521931,-0.6268946264805033,5.582303181438992,3.68,463.5068698162289,292.4457402,-79.78217408,40.45934003,-0.06933443121202502,0.06923532587272457,-1.384047279058414,-6.071594220913469,4.572726258315145,0.1438278764383052,5.599999905,95.0
87.71,1,matrice_100,3.6562604494645554,1.6950928040565103,-0.04314229629270459,-0.9043713006211009,0.5942643484297678,-0.9824271013197219,-0.443512398519486,5.642032106039407,3.68,442.5915622083621,292.52558369999997,-79.78214302,40.45935044,-0.0737376950708871,0.07285023957765883,-1.3915746173154286,0.2437879841375525,-5.905093430493587,2.6389466599136355,5.599999905,95.0
88.5,1,matrice_100,3.610710702554518,1.7211242644707145,-0.15694282929848635,-0.9199107492937199,0.636635451136538,-0.9743955119371192,-0.363594505775351,5.797509040002088,3.68,443.15686674877605,292.5019612,-79.78210806,40.45936272,-0.06717973790981317,0.06710329383704365,-1.3875482120020877,0.5569262068399448,-3.694302030767172,1.2642521160283453,5.900000095,93.0
89.2,1,matrice_100,3.5977933088178253,1.7201277387519958,-0.1892438315629271,-0.9800192998775804,0.6804161703838083,-0.9839964352709218,-0.31135802868747003,5.941125035118883,3.68,452.49932508233877,292.4157414,-79.78207792,40.45937352,-0.07829393692334029,0.08067311309616307,-1.3855725833527837,-7.170919977247172,-2.1875629458666777,2.8506084994077465,6.0,92.0
90.0,1,matrice_100,3.6145444621617253,1.7146534069957504,-0.1746681517517985,-1.034980505742412,0.6492965964581148,-1.0003847813571356,-0.21982377697625494,5.994975053512384,3.68,476.0268269913342,292.24249689999994,-79.78204346,40.45938575,-0.08560824974516586,0.08621868258040899,-1.3745019091006647,-3.5055401684288494,3.842065955370687,-2.287605387601085,6.0,91.0
90.8,1,matrice_100,3.6438504500201874,1.7087724936238033,-0.0867614434962707,-1.02690337134421,0.6409402748110543,-1.0050156292852512,-0.24072839797767295,5.993696472118684,3.68,485.022191486285,292.0875821,-79.78200873,40.45939791,-0.07662847928909665,0.0779862904420229,-1.3648344515349518,-2.2696471141325203,-0.5692556283375855,11.802941695076186,6.0,94.0
91.5,1,matrice_100,3.671843069532028,1.7003809188615004,0.018247795996901916,-0.9815381335787785,0.5838188285063746,-1.0119669398964022,-0.3209415415081166,5.930517535022647,3.68,483.15796452070555,292.035582,-79.78197801,40.45940856,-0.07394244432832088,0.07510064755178596,-1.3600209155227825,-1.1918451476264826,2.150152526070303,-4.969654631118381,6.0,92.0
92.3,1,matrice_100,3.6932440621562277,1.7102845447761095,0.09942616962784812,-0.9088366842873187,0.5800174520860556,-0.9973309561223141,-0.31954332829113846,5.740438341857778,3.68,484.4293287398521,292.0754418,-79.78194282,40.45942066,-0.07340434539295489,0.07355566272910355,-1.3566354935128981,0.8261843422106838,-5.0011626688924355,3.634874275298407,5.8000001910000005,94.0
93.01,1,matrice_100,3.677545836263449,1.7245469665716882,0.10543069115666379,-0.8684110380633634,0.5752317011625218,-0.9791779718246285,-0.5924050191549919,5.552959574033459,3.68,448.4562969050736,292.18759960000006,-79.78191198,40.45943149,-0.05665758679217857,0.0566625804282159,-1.3594075948501294,1.6550910933849317,-1.2982396859566083,-2.255778842588717,5.5,98.0
93.8,1,matrice_100,3.6301677002251105,1.7352006364452541,-0.04615040715740608,-0.8245809598788456,0.5584162952343826,-0.9797873522491575,-0.7619410362205283,5.5657033715344495,3.68,416.7541247206849,292.29315230000003,-79.78187715,40.45944395,-0.06739813595836573,0.0692129409767117,-1.3817586595266014,1.2172164636400091,-1.7457260264895276,-1.1962663191568301,5.599999905,96.0
94.5,1,matrice_100,3.6068858647616735,1.7531547534555822,-0.13991619575093,-0.8641836666816445,0.5831966974550781,-0.966704378769809,-0.7777362844042613,5.602916915993336,3.68,417.9571716611093,292.242865,-79.78184712,40.45945495,-0.04012019204334425,0.043337148258666566,-1.3645302609308845,-0.023022418236608194,2.859671087444889,-5.3527739762138316,5.6999998089999995,100.0
95.2,1,matrice_100,3.6151088555092583,1.7343918417037845,-0.16281092508551548,-0.9568243488921201,0.5856766237185738,-0.975460673005419,-0.5418857265634804,5.682086999371842,3.68,414.4856605017518,292.15979619999996,-79.78181704,40.45946573,-0.07357244449755973,0.07606568668399798,-1.3457363834418163,-2.5423236303005683,-5.931698267344251,4.171983304399265,5.6999998089999995,96.0
96.0,1,matrice_100,3.6242339019259204,1.718828169626855,-0.26094664766769526,-1.0007257623333352,0.5830932315886964,-1.0007520395709464,-0.2687488265716592,5.921741584496246,3.68,439.0926943335974,291.98810430000003,-79.78178252,40.459477899999996,-0.07557058718410169,0.07501575807723997,-1.3516589463117337,4.622443639663591,-0.8907597223982419,0.8986651648723388,6.0,94.0
96.7,1,matrice_100,3.631610974164307,1.746701505330936,-0.20927483935916852,-1.0331360230842612,0.6049592617782288,-1.0085116657414215,-0.3853682005111933,5.986335918504329,3.68,486.5971190875589,291.7380738,-79.78175217,40.45948846,-0.06807709780262512,0.06694457147214125,-1.3442197737943733,2.322478406505943,4.951643416349546,-13.566274542722745,6.099999905,93.0
97.51,1,matrice_100,3.65012584988414,1.7416552429285734,0.013982341076161147,-1.0208143809971797,0.5597455349127269,-1.0186748019016716,-0.6024500514126732,5.713932538206353,3.68,499.242906744581,291.5564198,-79.78171751,40.45950069,-0.06748513064606952,0.07144273501048581,-1.3312221206772472,-5.42776435401816,-0.38457757997983794,-2.8702469716105328,5.6999998089999995,96.0
98.2,1,matrice_100,3.6611298880861773,1.731311662772783,0.17011001582408874,-0.9898328071366225,0.5497246159087968,-1.0121959145436716,-0.8258740531584496,5.415005559408815,3.68,487.2493640917047,291.5768475,-79.78168706,40.45951102,-0.07034890081702007,0.07042001657884545,-1.335091607740738,1.0272983151753337,-1.5939526005314664,6.973560367530896,5.400000095,100.0
99.0,1,matrice_100,3.6466076079906684,1.7446350340148946,0.17392725556783264,-0.984640853447529,0.5582378065538979,-0.9907091336039888,-1.0092085830985358,5.384875335590552,3.68,473.52216306761255,291.77759019999996,-79.78165234,40.4595234,-0.06388287509110419,0.06390270550142436,-1.3314852678216786,-0.6547084446641204,-2.443371469954516,-2.0538336224548916,5.5,102.0
